rus_id,procedure,outcome,condition,rating
RUS_0672,Fair,Gain,Fair_Gain,6
RUS_0672,Unfair,Loss,Unfair_Loss,6
RUS_0672,Unfair,Gain,Unfair_Gain,7
RUS_0673,Fair,Loss,Fair_Loss,4
RUS_0673,Fair,Gain,Fair_Gain,6
RUS_0673,Unfair,Loss,Unfair_Loss,5
RUS_0673,Unfair,Gain,Unfair_Gain,7
RUS_0674,Fair,Loss,Fair_Loss,4
RUS_0674,Fair,Gain,Fair_Gain,6
RUS_0674,Unfair,Loss,Unfair_Loss,5
RUS_0674,Unfair,Gain,Unfair_Gain,7
RUS_0675,Fair,Loss,Fair_Loss,5
RUS_0675,Fair,Gain,Fair_Gain,6
RUS_0675,Unfair,Loss,Unfair_Loss,6
RUS_0675,Unfair,Gain,Unfair_Gain,7
RUS_0676,Fair,Loss,Fair_Loss,2
RUS_0676,Fair,Gain,Fair_Gain,6
RUS_0676,Unfair,Loss,Unfair_Loss,5
RUS_0676,Unfair,Gain,Unfair_Gain,6
RUS_0677,Fair,Loss,Fair_Loss,3
RUS_0677,Fair,Gain,Fair_Gain,6
RUS_0677,Unfair,Loss,Unfair_Loss,5
RUS_0677,Unfair,Gain,Unfair_Gain,7
RUS_0678,Fair,Loss,Fair_Loss,2
RUS_0678,Fair,Gain,Fair_Gain,6
RUS_0678,Unfair,Loss,Unfair_Loss,4
RUS_0678,Unfair,Gain,Unfair_Gain,7
RUS_0679,Fair,Loss,Fair_Loss,4
RUS_0679,Fair,Gain,Fair_Gain,6
RUS_0679,Unfair,Loss,Unfair_Loss,6
RUS_0679,Unfair,Gain,Unfair_Gain,7
RUS_0680,Fair,Loss,Fair_Loss,4
RUS_0680,Fair,Gain,Fair_Gain,6
RUS_0680,Unfair,Loss,Unfair_Loss,6
RUS_0680,Unfair,Gain,Unfair_Gain,7
RUS_0681,Fair,Loss,Fair_Loss,4
RUS_0681,Fair,Gain,Fair_Gain,6
RUS_0681,Unfair,Loss,Unfair_Loss,6
RUS_0681,Unfair,Gain,Unfair_Gain,7
RUS_0682,Fair,Loss,Fair_Loss,4
RUS_0682,Fair,Gain,Fair_Gain,6
RUS_0682,Unfair,Loss,Unfair_Loss,5
RUS_0682,Unfair,Gain,Unfair_Gain,6
RUS_0683,Fair,Loss,Fair_Loss,4
RUS_0683,Fair,Gain,Fair_Gain,7
RUS_0683,Unfair,Loss,Unfair_Loss,6
RUS_0683,Unfair,Gain,Unfair_Gain,7
RUS_0684,Fair,Loss,Fair_Loss,3
RUS_0684,Fair,Gain,Fair_Gain,7
RUS_0684,Unfair,Loss,Unfair_Loss,6
RUS_0684,Unfair,Gain,Unfair_Gain,7
RUS_0685,Fair,Loss,Fair_Loss,3
RUS_0685,Fair,Gain,Fair_Gain,6
RUS_0685,Unfair,Loss,Unfair_Loss,5
RUS_0685,Unfair,Gain,Unfair_Gain,7
RUS_0686,Fair,Loss,Fair_Loss,5
RUS_0686,Fair,Gain,Fair_Gain,6
RUS_0686,Unfair,Loss,Unfair_Loss,6
RUS_0686,Unfair,Gain,Unfair_Gain,7
RUS_0687,Fair,Loss,Fair_Loss,4
RUS_0687,Fair,Gain,Fair_Gain,6
RUS_0687,Unfair,Loss,Unfair_Loss,6
RUS_0687,Unfair,Gain,Unfair_Gain,7
RUS_0688,Fair,Loss,Fair_Loss,3
RUS_0688,Fair,Gain,Fair_Gain,6
RUS_0688,Unfair,Loss,Unfair_Loss,6
RUS_0688,Unfair,Gain,Unfair_Gain,6
RUS_0689,Fair,Loss,Fair_Loss,3
RUS_0689,Fair,Gain,Fair_Gain,6
RUS_0689,Unfair,Loss,Unfair_Loss,4
RUS_0689,Unfair,Gain,Unfair_Gain,7
RUS_0690,Fair,Loss,Fair_Loss,4
RUS_0690,Fair,Gain,Fair_Gain,6
RUS_0690,Unfair,Loss,Unfair_Loss,6
RUS_0690,Unfair,Gain,Unfair_Gain,7
RUS_0691,Fair,Loss,Fair_Loss,5
RUS_0691,Fair,Gain,Fair_Gain,6
RUS_0691,Unfair,Loss,Unfair_Loss,6
RUS_0691,Unfair,Gain,Unfair_Gain,7
RUS_0692,Fair,Loss,Fair_Loss,3
RUS_0692,Fair,Gain,Fair_Gain,6
RUS_0692,Unfair,Loss,Unfair_Loss,6
RUS_0692,Unfair,Gain,Unfair_Gain,7
RUS_0693,Fair,Loss,Fair_Loss,3
RUS_0693,Fair,Gain,Fair_Gain,6
RUS_0693,Unfair,Loss,Unfair_Loss,5
RUS_0693,Unfair,Gain,Unfair_Gain,6
RUS_0694,Fair,Loss,Fair_Loss,5
RUS_0694,Fair,Gain,Fair_Gain,6
RUS_0694,Unfair,Loss,Unfair_Loss,6
RUS_0694,Unfair,Gain,Unfair_Gain,7
RUS_0695,Fair,Loss,Fair_Loss,4
RUS_0695,Fair,Gain,Fair_Gain,6
RUS_0695,Unfair,Loss,Unfair_Loss,6
RUS_0695,Unfair,Gain,Unfair_Gain,7
RUS_0696,Fair,Loss,Fair_Loss,3
RUS_0696,Fair,Gain,Fair_Gain,6
RUS_0696,Unfair,Loss,Unfair_Loss,7
RUS_0696,Unfair,Gain,Unfair_Gain,7
RUS_0697,Fair,Loss,Fair_Loss,2
RUS_0697,Fair,Gain,Fair_Gain,6
RUS_0697,Unfair,Loss,Unfair_Loss,4
RUS_0697,Unfair,Gain,Unfair_Gain,6
RUS_0698,Fair,Loss,Fair_Loss,5
RUS_0698,Fair,Gain,Fair_Gain,6
RUS_0698,Unfair,Loss,Unfair_Loss,6
RUS_0698,Unfair,Gain,Unfair_Gain,6
RUS_0699,Fair,Loss,Fair_Loss,3
RUS_0699,Fair,Gain,Fair_Gain,6
RUS_0699,Unfair,Loss,Unfair_Loss,5
RUS_0699,Unfair,Gain,Unfair_Gain,7
RUS_0700,Fair,Loss,Fair_Loss,3
RUS_0700,Fair,Gain,Fair_Gain,5
RUS_0700,Unfair,Loss,Unfair_Loss,6
RUS_0700,Unfair,Gain,Unfair_Gain,6
RUS_0701,Fair,Loss,Fair_Loss,3
RUS_0701,Fair,Gain,Fair_Gain,6
RUS_0701,Unfair,Loss,Unfair_Loss,6
RUS_0701,Unfair,Gain,Unfair_Gain,7
RUS_0702,Fair,Loss,Fair_Loss,3
RUS_0702,Fair,Gain,Fair_Gain,6
RUS_0702,Unfair,Loss,Unfair_Loss,4
RUS_0702,Unfair,Gain,Unfair_Gain,6
RUS_0703,Fair,Loss,Fair_Loss,3
RUS_0703,Fair,Gain,Fair_Gain,5
RUS_0703,Unfair,Loss,Unfair_Loss,4
RUS_0703,Unfair,Gain,Unfair_Gain,6
RUS_0704,Fair,Loss,Fair_Loss,5
RUS_0704,Fair,Gain,Fair_Gain,6
RUS_0704,Unfair,Loss,Unfair_Loss,6
RUS_0704,Unfair,Gain,Unfair_Gain,7
RUS_0705,Fair,Loss,Fair_Loss,3
RUS_0705,Fair,Gain,Fair_Gain,6
RUS_0705,Unfair,Loss,Unfair_Loss,6
RUS_0705,Unfair,Gain,Unfair_Gain,7
RUS_0706,Fair,Loss,Fair_Loss,5
RUS_0706,Fair,Gain,Fair_Gain,6
RUS_0706,Unfair,Loss,Unfair_Loss,6
RUS_0706,Unfair,Gain,Unfair_Gain,7
RUS_0707,Fair,Loss,Fair_Loss,3
RUS_0707,Fair,Gain,Fair_Gain,6
RUS_0707,Unfair,Loss,Unfair_Loss,6
RUS_0707,Unfair,Gain,Unfair_Gain,7
RUS_0708,Fair,Loss,Fair_Loss,5
RUS_0708,Fair,Gain,Fair_Gain,6
RUS_0708,Unfair,Loss,Unfair_Loss,6
RUS_0708,Unfair,Gain,Unfair_Gain,7
RUS_0709,Fair,Loss,Fair_Loss,4
RUS_0709,Fair,Gain,Fair_Gain,7
RUS_0709,Unfair,Loss,Unfair_Loss,6
RUS_0709,Unfair,Gain,Unfair_Gain,7
RUS_0710,Fair,Loss,Fair_Loss,2
RUS_0710,Fair,Gain,Fair_Gain,6
RUS_0710,Unfair,Loss,Unfair_Loss,4
RUS_0710,Unfair,Gain,Unfair_Gain,6
RUS_0711,Fair,Loss,Fair_Loss,3
RUS_0711,Fair,Gain,Fair_Gain,6
RUS_0711,Unfair,Loss,Unfair_Loss,6
RUS_0711,Unfair,Gain,Unfair_Gain,7
RUS_0712,Fair,Loss,Fair_Loss,4
RUS_0712,Fair,Gain,Fair_Gain,6
RUS_0712,Unfair,Loss,Unfair_Loss,5
RUS_0712,Unfair,Gain,Unfair_Gain,7
RUS_0713,Fair,Loss,Fair_Loss,4
RUS_0713,Fair,Gain,Fair_Gain,6
RUS_0713,Unfair,Loss,Unfair_Loss,6
RUS_0713,Unfair,Gain,Unfair_Gain,7
RUS_0714,Fair,Loss,Fair_Loss,4
RUS_0714,Fair,Gain,Fair_Gain,6
RUS_0714,Unfair,Loss,Unfair_Loss,6
RUS_0714,Unfair,Gain,Unfair_Gain,7
RUS_0715,Fair,Loss,Fair_Loss,4
RUS_0715,Fair,Gain,Fair_Gain,6
RUS_0715,Unfair,Loss,Unfair_Loss,6
RUS_0715,Unfair,Gain,Unfair_Gain,7
RUS_0716,Fair,Loss,Fair_Loss,2
RUS_0716,Fair,Gain,Fair_Gain,5
RUS_0716,Unfair,Loss,Unfair_Loss,4
RUS_0716,Unfair,Gain,Unfair_Gain,6
RUS_0717,Fair,Loss,Fair_Loss,4
RUS_0717,Fair,Gain,Fair_Gain,6
RUS_0717,Unfair,Loss,Unfair_Loss,6
RUS_0717,Unfair,Gain,Unfair_Gain,7
RUS_0718,Fair,Loss,Fair_Loss,4
RUS_0718,Fair,Gain,Fair_Gain,6
RUS_0718,Unfair,Loss,Unfair_Loss,6
RUS_0718,Unfair,Gain,Unfair_Gain,7
RUS_0719,Fair,Loss,Fair_Loss,3
RUS_0719,Fair,Gain,Fair_Gain,6
RUS_0719,Unfair,Loss,Unfair_Loss,5
RUS_0719,Unfair,Gain,Unfair_Gain,6
RUS_0720,Fair,Loss,Fair_Loss,3
RUS_0720,Fair,Gain,Fair_Gain,6
RUS_0720,Unfair,Loss,Unfair_Loss,6
RUS_0720,Unfair,Gain,Unfair_Gain,7
RUS_0721,Fair,Loss,Fair_Loss,5
RUS_0721,Fair,Gain,Fair_Gain,6
RUS_0721,Unfair,Loss,Unfair_Loss,6
RUS_0721,Unfair,Gain,Unfair_Gain,7
RUS_0722,Fair,Loss,Fair_Loss,3
RUS_0722,Fair,Gain,Fair_Gain,6
RUS_0722,Unfair,Loss,Unfair_Loss,6
RUS_0722,Unfair,Gain,Unfair_Gain,7
RUS_0723,Fair,Loss,Fair_Loss,4
RUS_0723,Fair,Gain,Fair_Gain,6
RUS_0723,Unfair,Loss,Unfair_Loss,7
RUS_0723,Unfair,Gain,Unfair_Gain,7
RUS_0724,Fair,Loss,Fair_Loss,3
RUS_0724,Fair,Gain,Fair_Gain,6
RUS_0724,Unfair,Loss,Unfair_Loss,5
RUS_0724,Unfair,Gain,Unfair_Gain,7
RUS_0725,Fair,Loss,Fair_Loss,5
RUS_0725,Fair,Gain,Fair_Gain,6
RUS_0725,Unfair,Loss,Unfair_Loss,5
RUS_0725,Unfair,Gain,Unfair_Gain,7
RUS_0726,Fair,Loss,Fair_Loss,5
RUS_0726,Fair,Gain,Fair_Gain,6
RUS_0726,Unfair,Loss,Unfair_Loss,6
RUS_0726,Unfair,Gain,Unfair_Gain,7
RUS_0727,Fair,Loss,Fair_Loss,4
RUS_0727,Fair,Gain,Fair_Gain,6
RUS_0727,Unfair,Loss,Unfair_Loss,6
RUS_0727,Unfair,Gain,Unfair_Gain,7
RUS_0728,Fair,Loss,Fair_Loss,4
RUS_0728,Fair,Gain,Fair_Gain,6
RUS_0728,Unfair,Loss,Unfair_Loss,5
RUS_0728,Unfair,Gain,Unfair_Gain,7
RUS_0729,Fair,Loss,Fair_Loss,3
RUS_0729,Fair,Gain,Fair_Gain,6
RUS_0729,Unfair,Loss,Unfair_Loss,5
RUS_0729,Unfair,Gain,Unfair_Gain,7
RUS_0730,Fair,Loss,Fair_Loss,3
RUS_0730,Fair,Gain,Fair_Gain,7
RUS_0730,Unfair,Loss,Unfair_Loss,5
RUS_0730,Unfair,Gain,Unfair_Gain,7
RUS_0731,Fair,Loss,Fair_Loss,3
RUS_0731,Fair,Gain,Fair_Gain,6
RUS_0731,Unfair,Loss,Unfair_Loss,5
RUS_0731,Unfair,Gain,Unfair_Gain,7
RUS_0732,Fair,Loss,Fair_Loss,4
RUS_0732,Fair,Gain,Fair_Gain,6
RUS_0732,Unfair,Loss,Unfair_Loss,6
RUS_0732,Unfair,Gain,Unfair_Gain,7
RUS_0733,Fair,Loss,Fair_Loss,4
RUS_0733,Fair,Gain,Fair_Gain,6
RUS_0733,Unfair,Loss,Unfair_Loss,6
RUS_0733,Unfair,Gain,Unfair_Gain,7
RUS_0734,Fair,Loss,Fair_Loss,3
RUS_0734,Fair,Gain,Fair_Gain,6
RUS_0734,Unfair,Loss,Unfair_Loss,6
RUS_0734,Unfair,Gain,Unfair_Gain,7
RUS_0735,Fair,Loss,Fair_Loss,5
RUS_0735,Fair,Gain,Fair_Gain,6
RUS_0735,Unfair,Loss,Unfair_Loss,6
RUS_0735,Unfair,Gain,Unfair_Gain,6
RUS_0736,Fair,Loss,Fair_Loss,3
RUS_0736,Fair,Gain,Fair_Gain,6
RUS_0736,Unfair,Loss,Unfair_Loss,4
RUS_0736,Unfair,Gain,Unfair_Gain,6
RUS_0737,Fair,Loss,Fair_Loss,4
RUS_0737,Fair,Gain,Fair_Gain,6
RUS_0737,Unfair,Loss,Unfair_Loss,6
RUS_0737,Unfair,Gain,Unfair_Gain,7
RUS_0738,Fair,Loss,Fair_Loss,4
RUS_0738,Fair,Gain,Fair_Gain,6
RUS_0738,Unfair,Loss,Unfair_Loss,6
RUS_0738,Unfair,Gain,Unfair_Gain,7
RUS_0739,Fair,Loss,Fair_Loss,5
RUS_0739,Fair,Gain,Fair_Gain,6
RUS_0739,Unfair,Loss,Unfair_Loss,6
RUS_0739,Unfair,Gain,Unfair_Gain,7
RUS_0740,Fair,Loss,Fair_Loss,4
RUS_0740,Fair,Gain,Fair_Gain,6
RUS_0740,Unfair,Loss,Unfair_Loss,6
RUS_0740,Unfair,Gain,Unfair_Gain,7
RUS_0741,Fair,Loss,Fair_Loss,4
RUS_0741,Fair,Gain,Fair_Gain,5
RUS_0741,Unfair,Loss,Unfair_Loss,6
RUS_0741,Unfair,Gain,Unfair_Gain,6
RUS_0742,Fair,Loss,Fair_Loss,5
RUS_0742,Fair,Gain,Fair_Gain,6
RUS_0742,Unfair,Loss,Unfair_Loss,6
RUS_0742,Unfair,Gain,Unfair_Gain,7
RUS_0743,Fair,Loss,Fair_Loss,5
RUS_0743,Fair,Gain,Fair_Gain,6
RUS_0743,Unfair,Loss,Unfair_Loss,6
RUS_0743,Unfair,Gain,Unfair_Gain,7
RUS_0744,Fair,Loss,Fair_Loss,3
RUS_0744,Fair,Gain,Fair_Gain,6
RUS_0744,Unfair,Loss,Unfair_Loss,4
RUS_0744,Unfair,Gain,Unfair_Gain,6
RUS_0745,Fair,Loss,Fair_Loss,5
RUS_0745,Fair,Gain,Fair_Gain,6
RUS_0745,Unfair,Loss,Unfair_Loss,6
RUS_0745,Unfair,Gain,Unfair_Gain,7
RUS_0746,Fair,Loss,Fair_Loss,3
RUS_0746,Fair,Gain,Fair_Gain,7
RUS_0746,Unfair,Loss,Unfair_Loss,6
RUS_0746,Unfair,Gain,Unfair_Gain,7
RUS_0747,Fair,Loss,Fair_Loss,3
RUS_0747,Fair,Gain,Fair_Gain,7
RUS_0747,Unfair,Loss,Unfair_Loss,5
RUS_0747,Unfair,Gain,Unfair_Gain,7
RUS_0748,Fair,Loss,Fair_Loss,4
RUS_0748,Fair,Gain,Fair_Gain,5
RUS_0748,Unfair,Loss,Unfair_Loss,6
RUS_0748,Unfair,Gain,Unfair_Gain,6
RUS_0749,Fair,Loss,Fair_Loss,4
RUS_0749,Fair,Gain,Fair_Gain,6
RUS_0749,Unfair,Loss,Unfair_Loss,5
RUS_0749,Unfair,Gain,Unfair_Gain,7
RUS_0750,Fair,Loss,Fair_Loss,4
RUS_0750,Fair,Gain,Fair_Gain,6
RUS_0750,Unfair,Loss,Unfair_Loss,5
RUS_0750,Unfair,Gain,Unfair_Gain,7
RUS_0751,Fair,Loss,Fair_Loss,3
RUS_0751,Fair,Gain,Fair_Gain,5
RUS_0751,Unfair,Loss,Unfair_Loss,5
RUS_0751,Unfair,Gain,Unfair_Gain,6
RUS_0752,Fair,Loss,Fair_Loss,5
RUS_0752,Fair,Gain,Fair_Gain,6
RUS_0752,Unfair,Loss,Unfair_Loss,6
RUS_0752,Unfair,Gain,Unfair_Gain,7
RUS_0753,Fair,Loss,Fair_Loss,3
RUS_0753,Fair,Gain,Fair_Gain,6
RUS_0753,Unfair,Loss,Unfair_Loss,5
RUS_0753,Unfair,Gain,Unfair_Gain,7
RUS_0754,Fair,Loss,Fair_Loss,2
RUS_0754,Fair,Gain,Fair_Gain,7
RUS_0754,Unfair,Loss,Unfair_Loss,6
RUS_0754,Unfair,Gain,Unfair_Gain,7
RUS_0755,Fair,Loss,Fair_Loss,5
RUS_0755,Fair,Gain,Fair_Gain,6
RUS_0755,Unfair,Loss,Unfair_Loss,6
RUS_0755,Unfair,Gain,Unfair_Gain,7
RUS_0756,Fair,Loss,Fair_Loss,4
RUS_0756,Fair,Gain,Fair_Gain,6
RUS_0756,Unfair,Loss,Unfair_Loss,6
RUS_0756,Unfair,Gain,Unfair_Gain,7
RUS_0757,Fair,Loss,Fair_Loss,3
RUS_0757,Fair,Gain,Fair_Gain,5
RUS_0757,Unfair,Loss,Unfair_Loss,4
RUS_0757,Unfair,Gain,Unfair_Gain,6
RUS_0758,Fair,Loss,Fair_Loss,3
RUS_0758,Fair,Gain,Fair_Gain,6
RUS_0758,Unfair,Loss,Unfair_Loss,5
RUS_0758,Unfair,Gain,Unfair_Gain,7
RUS_0759,Fair,Loss,Fair_Loss,2
RUS_0759,Fair,Gain,Fair_Gain,6
RUS_0759,Unfair,Loss,Unfair_Loss,3
RUS_0759,Unfair,Gain,Unfair_Gain,6
RUS_0760,Fair,Loss,Fair_Loss,3
RUS_0760,Fair,Gain,Fair_Gain,7
RUS_0760,Unfair,Loss,Unfair_Loss,6
RUS_0760,Unfair,Gain,Unfair_Gain,7
RUS_0761,Fair,Loss,Fair_Loss,4
RUS_0761,Fair,Gain,Fair_Gain,6
RUS_0761,Unfair,Loss,Unfair_Loss,6
RUS_0761,Unfair,Gain,Unfair_Gain,7
RUS_0762,Fair,Loss,Fair_Loss,4
RUS_0762,Fair,Gain,Fair_Gain,6
RUS_0762,Unfair,Loss,Unfair_Loss,6
RUS_0762,Unfair,Gain,Unfair_Gain,7
RUS_0763,Fair,Loss,Fair_Loss,4
RUS_0763,Fair,Gain,Fair_Gain,6
RUS_0763,Unfair,Loss,Unfair_Loss,6
RUS_0763,Unfair,Gain,Unfair_Gain,7
RUS_0764,Fair,Loss,Fair_Loss,5
RUS_0764,Fair,Gain,Fair_Gain,6
RUS_0764,Unfair,Loss,Unfair_Loss,6
RUS_0764,Unfair,Gain,Unfair_Gain,7
RUS_0765,Fair,Loss,Fair_Loss,3
RUS_0765,Fair,Gain,Fair_Gain,6
RUS_0765,Unfair,Loss,Unfair_Loss,7
RUS_0765,Unfair,Gain,Unfair_Gain,7
RUS_0766,Fair,Loss,Fair_Loss,4
RUS_0766,Fair,Gain,Fair_Gain,6
RUS_0766,Unfair,Loss,Unfair_Loss,6
RUS_0766,Unfair,Gain,Unfair_Gain,7
RUS_0767,Fair,Loss,Fair_Loss,3
RUS_0767,Fair,Gain,Fair_Gain,6
RUS_0767,Unfair,Loss,Unfair_Loss,5
RUS_0767,Unfair,Gain,Unfair_Gain,7
RUS_0768,Fair,Loss,Fair_Loss,3
RUS_0768,Fair,Gain,Fair_Gain,6
RUS_0768,Unfair,Loss,Unfair_Loss,6
RUS_0768,Unfair,Gain,Unfair_Gain,6
RUS_0769,Fair,Loss,Fair_Loss,3
RUS_0769,Fair,Gain,Fair_Gain,6
RUS_0769,Unfair,Loss,Unfair_Loss,5
RUS_0769,Unfair,Gain,Unfair_Gain,6
RUS_0770,Fair,Loss,Fair_Loss,4
RUS_0770,Fair,Gain,Fair_Gain,6
RUS_0770,Unfair,Loss,Unfair_Loss,6
RUS_0770,Unfair,Gain,Unfair_Gain,7
RUS_0771,Fair,Loss,Fair_Loss,3
RUS_0771,Fair,Gain,Fair_Gain,6
RUS_0771,Unfair,Loss,Unfair_Loss,5
RUS_0771,Unfair,Gain,Unfair_Gain,7
RUS_0772,Fair,Loss,Fair_Loss,4
RUS_0772,Fair,Gain,Fair_Gain,6
RUS_0772,Unfair,Loss,Unfair_Loss,6
RUS_0772,Unfair,Gain,Unfair_Gain,7
RUS_0773,Fair,Loss,Fair_Loss,5
RUS_0773,Fair,Gain,Fair_Gain,6
RUS_0773,Unfair,Loss,Unfair_Loss,6
RUS_0773,Unfair,Gain,Unfair_Gain,7
RUS_0774,Fair,Loss,Fair_Loss,4
RUS_0774,Fair,Gain,Fair_Gain,6
RUS_0774,Unfair,Loss,Unfair_Loss,6
RUS_0774,Unfair,Gain,Unfair_Gain,7
RUS_0775,Fair,Loss,Fair_Loss,4
RUS_0775,Fair,Gain,Fair_Gain,6
RUS_0775,Unfair,Loss,Unfair_Loss,6
RUS_0775,Unfair,Gain,Unfair_Gain,7
RUS_0776,Fair,Loss,Fair_Loss,4
RUS_0776,Fair,Gain,Fair_Gain,6
RUS_0776,Unfair,Loss,Unfair_Loss,6
RUS_0776,Unfair,Gain,Unfair_Gain,7
RUS_0777,Fair,Loss,Fair_Loss,5
RUS_0777,Fair,Gain,Fair_Gain,6
RUS_0777,Unfair,Loss,Unfair_Loss,6
RUS_0777,Unfair,Gain,Unfair_Gain,7
RUS_0778,Fair,Loss,Fair_Loss,4
RUS_0778,Fair,Gain,Fair_Gain,6
RUS_0778,Unfair,Loss,Unfair_Loss,5
RUS_0778,Unfair,Gain,Unfair_Gain,6
RUS_0779,Fair,Loss,Fair_Loss,5
RUS_0779,Fair,Gain,Fair_Gain,7
RUS_0779,Unfair,Loss,Unfair_Loss,6
RUS_0779,Unfair,Gain,Unfair_Gain,7
RUS_0780,Fair,Loss,Fair_Loss,5
RUS_0780,Fair,Gain,Fair_Gain,6
RUS_0780,Unfair,Loss,Unfair_Loss,6
RUS_0780,Unfair,Gain,Unfair_Gain,7
RUS_0781,Fair,Loss,Fair_Loss,3
RUS_0781,Fair,Gain,Fair_Gain,6
RUS_0781,Unfair,Loss,Unfair_Loss,5
RUS_0781,Unfair,Gain,Unfair_Gain,6
RUS_0782,Fair,Loss,Fair_Loss,3
RUS_0782,Fair,Gain,Fair_Gain,6
RUS_0782,Unfair,Loss,Unfair_Loss,6
RUS_0782,Unfair,Gain,Unfair_Gain,7
RUS_0783,Fair,Loss,Fair_Loss,3
RUS_0783,Fair,Gain,Fair_Gain,5
RUS_0783,Unfair,Loss,Unfair_Loss,4
RUS_0783,Unfair,Gain,Unfair_Gain,6
RUS_0784,Fair,Loss,Fair_Loss,3
RUS_0784,Fair,Gain,Fair_Gain,6
RUS_0784,Unfair,Loss,Unfair_Loss,6
RUS_0784,Unfair,Gain,Unfair_Gain,7
RUS_0785,Fair,Loss,Fair_Loss,3
RUS_0785,Fair,Gain,Fair_Gain,5
RUS_0785,Unfair,Loss,Unfair_Loss,4
RUS_0785,Unfair,Gain,Unfair_Gain,6
RUS_0786,Fair,Loss,Fair_Loss,3
RUS_0786,Fair,Gain,Fair_Gain,5
RUS_0786,Unfair,Loss,Unfair_Loss,4
RUS_0786,Unfair,Gain,Unfair_Gain,6
RUS_0787,Fair,Loss,Fair_Loss,4
RUS_0787,Fair,Gain,Fair_Gain,6
RUS_0787,Unfair,Loss,Unfair_Loss,6
RUS_0787,Unfair,Gain,Unfair_Gain,7
RUS_0788,Fair,Loss,Fair_Loss,2
RUS_0788,Fair,Gain,Fair_Gain,6
RUS_0788,Unfair,Loss,Unfair_Loss,4
RUS_0788,Unfair,Gain,Unfair_Gain,6
RUS_0789,Fair,Loss,Fair_Loss,5
RUS_0789,Fair,Gain,Fair_Gain,6
RUS_0789,Unfair,Loss,Unfair_Loss,6
RUS_0789,Unfair,Gain,Unfair_Gain,7
RUS_0790,Fair,Loss,Fair_Loss,3
RUS_0790,Fair,Gain,Fair_Gain,6
RUS_0790,Unfair,Loss,Unfair_Loss,5
RUS_0790,Unfair,Gain,Unfair_Gain,6
RUS_0791,Fair,Loss,Fair_Loss,3
RUS_0791,Fair,Gain,Fair_Gain,6
RUS_0791,Unfair,Loss,Unfair_Loss,6
RUS_0791,Unfair,Gain,Unfair_Gain,7
RUS_0792,Fair,Loss,Fair_Loss,3
RUS_0792,Fair,Gain,Fair_Gain,6
RUS_0792,Unfair,Loss,Unfair_Loss,6
RUS_0792,Unfair,Gain,Unfair_Gain,6
RUS_0793,Fair,Loss,Fair_Loss,4
RUS_0793,Fair,Gain,Fair_Gain,6
RUS_0793,Unfair,Loss,Unfair_Loss,6
RUS_0793,Unfair,Gain,Unfair_Gain,7
RUS_0794,Fair,Loss,Fair_Loss,3
RUS_0794,Fair,Gain,Fair_Gain,6
RUS_0794,Unfair,Loss,Unfair_Loss,5
RUS_0794,Unfair,Gain,Unfair_Gain,7
RUS_0795,Fair,Loss,Fair_Loss,4
RUS_0795,Fair,Gain,Fair_Gain,6
RUS_0795,Unfair,Loss,Unfair_Loss,6
RUS_0795,Unfair,Gain,Unfair_Gain,7
RUS_0796,Fair,Loss,Fair_Loss,3
RUS_0796,Fair,Gain,Fair_Gain,6
RUS_0796,Unfair,Loss,Unfair_Loss,6
RUS_0796,Unfair,Gain,Unfair_Gain,7
RUS_0797,Fair,Loss,Fair_Loss,4
RUS_0797,Fair,Gain,Fair_Gain,6
RUS_0797,Unfair,Loss,Unfair_Loss,6
RUS_0797,Unfair,Gain,Unfair_Gain,7
RUS_0798,Fair,Loss,Fair_Loss,5
RUS_0798,Fair,Gain,Fair_Gain,6
RUS_0798,Unfair,Loss,Unfair_Loss,6
RUS_0798,Unfair,Gain,Unfair_Gain,7
RUS_0799,Fair,Loss,Fair_Loss,3
RUS_0799,Fair,Gain,Fair_Gain,6
RUS_0799,Unfair,Loss,Unfair_Loss,6
RUS_0799,Unfair,Gain,Unfair_Gain,7
RUS_0800,Fair,Loss,Fair_Loss,3
RUS_0800,Fair,Gain,Fair_Gain,6
RUS_0800,Unfair,Loss,Unfair_Loss,6
RUS_0800,Unfair,Gain,Unfair_Gain,7
RUS_0801,Fair,Loss,Fair_Loss,5
RUS_0801,Fair,Gain,Fair_Gain,6
RUS_0801,Unfair,Loss,Unfair_Loss,6
RUS_0801,Unfair,Gain,Unfair_Gain,7
RUS_0802,Fair,Loss,Fair_Loss,3
RUS_0802,Fair,Gain,Fair_Gain,6
RUS_0802,Unfair,Loss,Unfair_Loss,6
RUS_0802,Unfair,Gain,Unfair_Gain,7
RUS_0803,Fair,Loss,Fair_Loss,4
RUS_0803,Fair,Gain,Fair_Gain,6
RUS_0803,Unfair,Loss,Unfair_Loss,6
RUS_0803,Unfair,Gain,Unfair_Gain,7
RUS_0804,Fair,Loss,Fair_Loss,4
RUS_0804,Fair,Gain,Fair_Gain,6
RUS_0804,Unfair,Loss,Unfair_Loss,6
RUS_0804,Unfair,Gain,Unfair_Gain,7
RUS_0805,Fair,Loss,Fair_Loss,5
RUS_0805,Fair,Gain,Fair_Gain,6
RUS_0805,Unfair,Loss,Unfair_Loss,7
RUS_0805,Unfair,Gain,Unfair_Gain,7
RUS_0806,Fair,Loss,Fair_Loss,5
RUS_0806,Fair,Gain,Fair_Gain,6
